"id","pred"
"2013_1103_1107","0.772735834121704"
"2013_1103_1112","0.0734199956059456"
"2013_1103_1125","0.276174664497375"
"2013_1103_1129","0.288449645042419"
"2013_1103_1137","0.406050235033035"
"2013_1103_1139","0.272711724042892"
"2013_1103_1143","0.42979234457016"
"2013_1103_1153","0.215962037444115"
"2013_1103_1160","0.301819711923599"
"2013_1103_1161","0.180686920881271"
"2013_1103_1166","0.120972186326981"
"2013_1103_1172","0.273374021053314"
"2013_1103_1181","0.0785490274429321"
"2013_1103_1195","0.592911958694458"
"2013_1103_1196","0.0447884202003479"
"2013_1103_1207","0.233978852629662"
"2013_1103_1211","0.0967983603477478"
"2013_1103_1217","0.452404648065567"
"2013_1103_1228","0.170235052704811"
"2013_1103_1231","0.0499912463128567"
"2013_1103_1233","0.254373341798782"
"2013_1103_1235","0.15969218313694"
"2013_1103_1241","0.748866498470306"
"2013_1103_1242","0.115043051540852"
"2013_1103_1243","0.341212660074234"
"2013_1103_1247","0.303183734416962"
"2013_1103_1251","0.847801089286804"
"2013_1103_1254","0.842722058296204"
"2013_1103_1257","0.0505659617483616"
"2013_1103_1266","0.244989618659019"
"2013_1103_1272","0.248251363635063"
"2013_1103_1274","0.0925788655877113"
"2013_1103_1276","0.0467488057911396"
"2013_1103_1277","0.112258598208427"
"2013_1103_1278","0.153931587934494"
"2013_1103_1279","0.0974433496594429"
"2013_1103_1281","0.0989748761057854"
"2013_1103_1285","0.739296674728394"
"2013_1103_1292","0.257870525121689"
"2013_1103_1299","0.869422197341919"
"2013_1103_1301","0.240591704845428"
"2013_1103_1307","0.113848611712456"
"2013_1103_1308","0.610832870006561"
"2013_1103_1314","0.254313319921494"
"2013_1103_1322","0.596443653106689"
"2013_1103_1323","0.209355533123016"
"2013_1103_1326","0.0995044484734535"
"2013_1103_1328","0.305311650037766"
"2013_1103_1329","0.190555721521378"
"2013_1103_1332","0.204118192195892"
"2013_1103_1334","0.504146873950958"
"2013_1103_1338","0.101800739765167"
"2013_1103_1355","0.593686819076538"
"2013_1103_1361","0.200178280472755"
"2013_1103_1380","0.672963440418243"
"2013_1103_1387","0.112844727933407"
"2013_1103_1388","0.0744437426328659"
"2013_1103_1393","0.11596842110157"
"2013_1103_1396","0.264540612697601"
"2013_1103_1417","0.286407679319382"
"2013_1103_1424","0.266023516654968"
"2013_1103_1433","0.133863463997841"
"2013_1103_1434","0.425726115703583"
"2013_1103_1437","0.391422122716904"
"2013_1103_1443","0.788467645645142"
"2013_1103_1455","0.115867041051388"
"2013_1103_1458","0.083719402551651"
"2013_1107_1112","0.0172510705888271"
"2013_1107_1125","0.092342309653759"
"2013_1107_1129","0.119259126484394"
"2013_1107_1137","0.146634787321091"
"2013_1107_1139","0.0910420417785645"
"2013_1107_1143","0.125029355287552"
"2013_1107_1153","0.14692260324955"
"2013_1107_1160","0.0973286107182503"
"2013_1107_1161","0.0959517508745193"
"2013_1107_1166","0.0189287438988686"
"2013_1107_1172","0.113813355565071"
"2013_1107_1181","0.00685617886483669"
"2013_1107_1195","0.463906615972519"
"2013_1107_1196","0.00996547471731901"
"2013_1107_1207","0.0391171500086784"
"2013_1107_1211","0.0188569165766239"
"2013_1107_1217","0.186766743659973"
"2013_1107_1228","0.0792269557714462"
"2013_1107_1231","0.00854349881410599"
"2013_1107_1233","0.375251591205597"
"2013_1107_1235","0.0377431996166706"
"2013_1107_1241","0.514182209968567"
"2013_1107_1242","0.0257233437150717"
"2013_1107_1243","0.185515940189362"
"2013_1107_1247","0.0937928557395935"
"2013_1107_1251","0.764782309532166"
"2013_1107_1254","0.528576552867889"
"2013_1107_1257","0.0101539883762598"
"2013_1107_1266","0.0570441521704197"
"2013_1107_1272","0.11517770588398"
"2013_1107_1274","0.0255420356988907"
"2013_1107_1276","0.00753137096762657"
"2013_1107_1277","0.0351678468286991"
"2013_1107_1278","0.0688011273741722"
"2013_1107_1279","0.113269284367561"
"2013_1107_1281","0.0768082365393639"
"2013_1107_1285","0.377500295639038"
"2013_1107_1292","0.130745396018028"
"2013_1107_1299","0.61943107843399"
"2013_1107_1301","0.0901581719517708"
"2013_1107_1307","0.0252033732831478"
"2013_1107_1308","0.160018444061279"
"2013_1107_1314","0.0733747556805611"
"2013_1107_1322","0.467281669378281"
"2013_1107_1323","0.0959549844264984"
"2013_1107_1326","0.0373706072568893"
"2013_1107_1328","0.107629083096981"
"2013_1107_1329","0.0385888740420341"
"2013_1107_1332","0.136176988482475"
"2013_1107_1334","0.475032895803452"
"2013_1107_1338","0.0568900816142559"
"2013_1107_1355","0.266059130430222"
"2013_1107_1361","0.0984740182757378"
"2013_1107_1380","0.459220290184021"
