"id","pred"
"2013_1103_1107","0.795672237873077"
"2013_1103_1112","0.20493520796299"
"2013_1103_1125","0.389874309301376"
"2013_1103_1129","0.40907084941864"
"2013_1103_1137","0.471787393093109"
"2013_1103_1139","0.525387287139893"
"2013_1103_1143","0.517693638801575"
"2013_1103_1153","0.419608741998672"
"2013_1103_1160","0.342774897813797"
"2013_1103_1161","0.293582022190094"
"2013_1103_1166","0.140983402729034"
"2013_1103_1172","0.556330561637878"
"2013_1103_1181","0.11906598508358"
"2013_1103_1195","0.666290163993835"
"2013_1103_1196","0.0352877490222454"
"2013_1103_1207","0.258509308099747"
"2013_1103_1211","0.104257225990295"
"2013_1103_1217","0.646729409694672"
"2013_1103_1228","0.297660887241364"
"2013_1103_1231","0.0623027086257935"
"2013_1103_1233","0.525894105434418"
"2013_1103_1235","0.21163284778595"
"2013_1103_1241","0.832792520523071"
"2013_1103_1242","0.146739512681961"
"2013_1103_1243","0.328872680664062"
"2013_1103_1247","0.418219655752182"
"2013_1103_1251","0.902543544769287"
"2013_1103_1254","0.872919380664825"
"2013_1103_1257","0.0409229286015034"
"2013_1103_1266","0.196383312344551"
"2013_1103_1272","0.320053488016129"
"2013_1103_1274","0.165338709950447"
"2013_1103_1276","0.0595308020710945"
"2013_1103_1277","0.102408081293106"
"2013_1103_1278","0.18419586122036"
"2013_1103_1279","0.299017518758774"
"2013_1103_1281","0.177444219589233"
"2013_1103_1285","0.83069235086441"
"2013_1103_1292","0.395384281873703"
"2013_1103_1299","0.923724472522736"
"2013_1103_1301","0.368006557226181"
"2013_1103_1307","0.350868731737137"
"2013_1103_1308","0.657050132751465"
"2013_1103_1314","0.420852720737457"
"2013_1103_1322","0.765592813491821"
"2013_1103_1323","0.336276531219482"
"2013_1103_1326","0.144068852066994"
"2013_1103_1328","0.445350885391235"
"2013_1103_1329","0.241603031754494"
"2013_1103_1332","0.339588195085526"
"2013_1103_1334","0.641880035400391"
"2013_1103_1338","0.137457594275475"
"2013_1103_1355","0.647444486618042"
"2013_1103_1361","0.290071457624435"
"2013_1103_1380","0.858256876468658"
"2013_1103_1387","0.153258994221687"
"2013_1103_1388","0.226769030094147"
"2013_1103_1393","0.117385655641556"
"2013_1103_1396","0.338611900806427"
"2013_1103_1417","0.349727481603622"
"2013_1103_1424","0.331716626882553"
"2013_1103_1433","0.136595889925957"
"2013_1103_1434","0.519469797611237"
"2013_1103_1437","0.441362351179123"
"2013_1103_1443","0.775833070278168"
"2013_1103_1455","0.188484773039818"
"2013_1103_1458","0.137408897280693"
"2013_1107_1112","0.0336123369634151"
"2013_1107_1125","0.163081347942352"
"2013_1107_1129","0.21721650660038"
"2013_1107_1137","0.193094164133072"
"2013_1107_1139","0.0876967534422874"
"2013_1107_1143","0.125139430165291"
"2013_1107_1153","0.0842960923910141"
"2013_1107_1160","0.108283303678036"
"2013_1107_1161","0.0363687686622143"
"2013_1107_1166","0.039506558328867"
"2013_1107_1172","0.223370313644409"
"2013_1107_1181","0.0109123131260276"
"2013_1107_1195","0.359209835529327"
"2013_1107_1196","0.00537729961797595"
"2013_1107_1207","0.0343397706747055"
"2013_1107_1211","0.0117601016536355"
"2013_1107_1217","0.311087369918823"
"2013_1107_1228","0.0963680148124695"
"2013_1107_1231","0.00287458556704223"
"2013_1107_1233","0.34182146191597"
"2013_1107_1235","0.0428969971835613"
"2013_1107_1241","0.586523473262787"
"2013_1107_1242","0.00844909716397524"
"2013_1107_1243","0.0752541124820709"
"2013_1107_1247","0.210162490606308"
"2013_1107_1251","0.808339178562164"
"2013_1107_1254","0.610929071903229"
"2013_1107_1257","0.00331755680963397"
"2013_1107_1266","0.0159067865461111"
"2013_1107_1272","0.087915375828743"
