"id","pred"
"2013_1103_1107","0.498054701383392"
"2013_1103_1112","0.0950400380648212"
"2013_1103_1125","0.709979309377776"
"2013_1103_1129","0.344576084892714"
"2013_1103_1137","0.00717629243541763"
"2013_1103_1139","0.145615673778781"
"2013_1103_1143","0.0203480860238278"
"2013_1103_1153","0.200128276369802"
"2013_1103_1160","0.0273772583698764"
"2013_1103_1161","0.00145569270091643"
"2013_1103_1166","0.385454504433804"
"2013_1103_1172","0.120718114881858"
"2013_1103_1181","0.00731539135410258"
"2013_1103_1195","0.66363718645572"
"2013_1103_1196","0.206147203906897"
"2013_1103_1207","0.110778037160484"
"2013_1103_1211","0.00506481625462191"
"2013_1103_1217","0.193101795863664"
"2013_1103_1228","0.276289020035836"
"2013_1103_1231","0.00377783133470159"
"2013_1103_1233","0.352754755730486"
"2013_1103_1235","0.622940289968535"
"2013_1103_1241","0.273458139592958"
"2013_1103_1242","0.00989994033371792"
"2013_1103_1243","0.158549523909205"
"2013_1103_1247","0.358248986822565"
"2013_1103_1251","0.829976205512958"
"2013_1103_1254","0.494799126020058"
"2013_1103_1257","0.00120611827781031"
"2013_1103_1266","0.00394588510561821"
"2013_1103_1272","0.140250577137351"
"2013_1103_1274","0.0723111900496121"
"2013_1103_1276","0.0462498732746467"
"2013_1103_1277","0.0126378559118146"
"2013_1103_1278","0.0160238826219599"
"2013_1103_1279","0.0139142058946472"
"2013_1103_1281","0.0304474246963265"
"2013_1103_1285","0.408865875162942"
"2013_1103_1292","0.041295099466661"
"2013_1103_1299","0.819694081055758"
"2013_1103_1301","0.0088002967216202"
"2013_1103_1307","0.00715432181632521"
"2013_1103_1308","0.0199964775761172"
"2013_1103_1314","0.242331436248851"
"2013_1103_1322","0.0984135712065854"
"2013_1103_1323","0.124983215609377"
"2013_1103_1326","0.00775349733032669"
"2013_1103_1328","0.00732659200218166"
"2013_1103_1329","0.00502393164215982"
"2013_1103_1332","0.0284049725376904"
"2013_1103_1334","0.388673439810888"
"2013_1103_1338","0.0066440127779646"
"2013_1103_1355","0.492900333158733"
"2013_1103_1361","0.0482588503439223"
"2013_1103_1380","0.508034284345265"
"2013_1103_1387","0.00963839030941686"
"2013_1103_1388","0.126389419617462"
"2013_1103_1393","0.0105652856410586"
"2013_1103_1396","0.0699453816176027"
"2013_1103_1417","0.00623376838751611"
"2013_1103_1424","0.106062027709556"
"2013_1103_1433","0.161531119664123"
"2013_1103_1434","0.565536660237613"
"2013_1103_1437","0.0265866630541576"
"2013_1103_1443","0.801933968740836"
"2013_1103_1455","0.0621278813521713"
"2013_1103_1458","0.245710357766289"
"2013_1107_1112","0.0955620018701491"
"2013_1107_1125","0.71122428642621"
"2013_1107_1129","0.345944615907732"
"2013_1107_1137","0.00721955460838667"
"2013_1107_1139","0.146370474904184"
"2013_1107_1143","0.0204691170415331"
"2013_1107_1153","0.201099135754355"
"2013_1107_1160","0.0275389238025216"
"2013_1107_1161","0.00146451919414967"
"2013_1107_1166","0.386889553756283"
"2013_1107_1172","0.121362191182919"
"2013_1107_1181","0.00735948586690188"
"2013_1107_1195","0.664987227788642"
"2013_1107_1196","0.20713970068975"
"2013_1107_1207","0.111375797078232"
"2013_1107_1211","0.00509541475298181"
"2013_1107_1217","0.194046837849106"
"2013_1107_1228","0.277501168350994"
"2013_1107_1231","0.00380068436474334"
"2013_1107_1233","0.354138218418569"
"2013_1107_1235","0.624361217183408"
"2013_1107_1241","0.274662581683662"
"2013_1107_1242","0.009959457266784"
"2013_1107_1243","0.159358863094243"
"2013_1107_1247","0.359642024237022"
"2013_1107_1251","0.830828808865509"
"2013_1107_1254","0.496312495904878"
"2013_1107_1257","0.00121343333251922"
"2013_1107_1266","0.00396975068326821"
"2013_1107_1272","0.140982157145194"
"2013_1107_1274","0.072718356661743"
"2013_1107_1276","0.0465176533076817"
"2013_1107_1277","0.0127136214184597"
"2013_1107_1278","0.0161196163659561"
"2013_1107_1279","0.0139975147988606"
"2013_1107_1281","0.0306266488872342"
"2013_1107_1285","0.410329888278453"
"2013_1107_1292","0.041535441406452"
"2013_1107_1299","0.820587099550362"
"2013_1107_1301","0.00885326187797307"
"2013_1107_1307","0.00719745249993147"
"2013_1107_1308","0.0201154601591966"
"2013_1107_1314","0.243444718821178"
"2013_1107_1322","0.0989520367129638"
"2013_1107_1323","0.125646796065979"
"2013_1107_1326","0.00780021183612023"
"2013_1107_1328","0.00737075352711326"
"2013_1107_1329","0.00505428439564998"
"2013_1107_1332","0.0285725284441896"
"2013_1107_1334","0.390112865744083"
"2013_1107_1338","0.00668408771407853"
"2013_1107_1355","0.494413579037692"
"2013_1107_1361","0.0485376701091035"
"2013_1107_1380","0.509547305961663"
"2013_1107_1387","0.00969635024256247"
"2013_1107_1388","0.127059381984505"
"2013_1107_1393","0.0106287595890933"
"2013_1107_1396","0.0703402370028188"
"2013_1107_1417","0.00627138445970769"
"2013_1107_1424","0.106637391708098"
"2013_1107_1433","0.162352742235389"
"2013_1107_1434","0.567023554278202"
"2013_1107_1437","0.0267437883117996"
"2013_1107_1443","0.802893797784314"
"2013_1107_1455","0.0624815701824329"
"2013_1107_1458","0.246834106192679"
"2013_1112_1125","0.958796226891098"
"2013_1112_1129","0.833258314144924"
"2013_1112_1137","0.0642897857402648"
"2013_1112_1139","0.618327379481253"
"2013_1112_1143","0.164881679978038"
"2013_1112_1153","0.703990298793352"
"2013_1112_1160","0.211081546959539"
"2013_1112_1161","0.0136677869548235"
"2013_1112_1166","0.856363038413813"
"2013_1112_1172","0.566164155232116"
"2013_1112_1181","0.065462928460031"
"2013_1112_1195","0.949377501142854"
"2013_1112_1196","0.711680045871106"
"2013_1112_1207","0.542161351418879"
"2013_1112_1211","0.0461550584590763"
"2013_1112_1217","0.694636357414424"
"2013_1112_1228","0.783964425444199"
"2013_1112_1231","0.0347920386727468"
"2013_1112_1233","0.838202338765444"
"2013_1112_1235","0.940133921308297"
"2013_1112_1241","0.781549258592883"
"2013_1112_1242","0.0867949421201204"
"2013_1112_1243","0.641712583979705"
"2013_1112_1247","0.841428175427329"
"2013_1112_1251","0.978903456509989"
"2013_1112_1254","0.903004322808936"
"2013_1112_1257","0.0113482781474454"
"2013_1112_1266","0.0362894780234048"
"2013_1112_1272","0.607938463172631"
"2013_1112_1274","0.425593595351179"
"2013_1112_1276","0.31551126145489"
"2013_1112_1277","0.108469079976894"
"2013_1112_1278","0.134045139460076"
"2013_1112_1279","0.11826456457989"
"2013_1112_1281","0.22988368249658"
"2013_1112_1285","0.867979330689436"
"2013_1112_1292","0.290496417597778"
"2013_1112_1299","0.977382218767051"
"2013_1112_1301","0.0778254935280519"
"2013_1112_1307","0.0641042490218371"
"2013_1112_1308","0.162446713705811"
"2013_1112_1314","0.752487909068867"
"2013_1112_1322","0.509220948781479"
"2013_1112_1323","0.575860139951603"
"2013_1112_1326","0.0691408413711546"
"2013_1112_1328","0.0655572796352028"
"2013_1112_1329","0.0457977500001255"
"2013_1112_1332","0.217463476288449"
"2013_1112_1334","0.858023921107607"
"2013_1112_1338","0.0597763425560734"
"2013_1112_1355","0.902336939253244"
"2013_1112_1361","0.325227933537283"
"2013_1112_1380","0.907543654630419"
"2013_1112_1387","0.084675615756923"
"2013_1112_1388","0.578982592329395"
"2013_1112_1393","0.0921472024809885"
"2013_1112_1396","0.416863256431219"
"2013_1112_1417","0.0562712095659741"
"2013_1112_1424","0.530027042709183"
"2013_1112_1433","0.646796085233946"
"2013_1112_1434","0.925223296776314"
"2013_1112_1437","0.206110160766418"
"2013_1112_1443","0.97467448033802"
"2013_1112_1455","0.386380221642868"
"2013_1112_1458","0.755883588680842"
"2013_1125_1129","0.176538453384137"
"2013_1125_1137","0.00293888716895554"
"2013_1125_1139","0.0649840838636772"
"2013_1125_1143","0.00839889057776071"
"2013_1125_1153","0.0925824038656451"
"2013_1125_1160","0.0113480723942616"
"2013_1125_1161","0.000594124426659831"
"2013_1125_1166","0.203676813636397"
"2013_1125_1172","0.0530175199889852"
"2013_1125_1181","0.00299609982469581"
"2013_1125_1195","0.445846842097696"
"2013_1125_1196","0.0957540571304903"
"2013_1125_1207","0.0483454872802431"
"2013_1125_1211","0.00207157872631027"
"2013_1125_1217","0.0889121224649229"
"2013_1125_1228","0.134708244276546"
"2013_1125_1231","0.0015440040587929"
"2013_1125_1233","0.181835195638263"
"2013_1125_1235","0.40252296007461"
