"id","pred"
"2013_1103_1107","0.69699499717606"
"2013_1103_1112","0.105670711244987"
"2013_1103_1125","0.546241426182886"
"2013_1103_1129","0.364656706541331"
"2013_1103_1137","0.269083795448945"
"2013_1103_1139","0.255275003266493"
"2013_1103_1143","0.29356122273819"
"2013_1103_1153","0.302133368397295"
"2013_1103_1160","0.260020923273018"
"2013_1103_1161","0.167693992484882"
"2013_1103_1166","0.186537989709814"
"2013_1103_1172","0.347296042595848"
"2013_1103_1181","0.0822689990303182"
"2013_1103_1195","0.628062199933601"
"2013_1103_1196","0.0759637028121599"
"2013_1103_1207","0.171349611203546"
"2013_1103_1211","0.0652844637832152"
"2013_1103_1217","0.425049546112974"
"2013_1103_1228","0.257488835686587"
"2013_1103_1231","0.0359782456397733"
"2013_1103_1233","0.484946739339244"
"2013_1103_1235","0.333008527170655"
"2013_1103_1241","0.667599368002092"
"2013_1103_1242","0.0814921900305964"
"2013_1103_1243","0.275248985960174"
"2013_1103_1247","0.356689546177184"
"2013_1103_1251","0.883300517636732"
"2013_1103_1254","0.744112171513527"
"2013_1103_1257","0.0389739864520879"
"2013_1103_1266","0.183958979504824"
"2013_1103_1272","0.272885116209884"
"2013_1103_1274","0.114739324372568"
"2013_1103_1276","0.0742963843624986"
"2013_1103_1277","0.0970193434493936"
"2013_1103_1278","0.132640944294502"
"2013_1103_1279","0.182254690465628"
"2013_1103_1281","0.153159631990014"
"2013_1103_1285","0.64984230370863"
"2013_1103_1292","0.284326333578861"
"2013_1103_1299","0.844212650536406"
"2013_1103_1301","0.218042064677327"
"2013_1103_1307","0.157721050854712"
"2013_1103_1308","0.38096225778366"
"2013_1103_1314","0.314340849336476"
"2013_1103_1322","0.569279106094165"
"2013_1103_1323","0.300201428103985"
"2013_1103_1326","0.096993794532235"
"2013_1103_1328","0.269453885422521"
"2013_1103_1329","0.151272036446431"
"2013_1103_1332","0.229544786002289"
"2013_1103_1334","0.578208436171923"
"2013_1103_1338","0.115879092294593"
"2013_1103_1355","0.620528407363796"
"2013_1103_1361","0.217045155793395"
"2013_1103_1380","0.731039371928849"
"2013_1103_1387","0.100161793498664"
"2013_1103_1388","0.173761743453651"
"2013_1103_1393","0.108251838246479"
"2013_1103_1396","0.254001580337097"
"2013_1103_1417","0.27499755997534"
"2013_1103_1424","0.229458047033438"
"2013_1103_1433","0.168125319013423"
"2013_1103_1434","0.459094986647663"
"2013_1103_1437","0.303634804986819"
"2013_1103_1443","0.792300299369582"
"2013_1103_1455","0.131535480411757"
"2013_1103_1458","0.176736557010936"
"2013_1107_1112","0.0550957849745789"
"2013_1107_1125","0.314851127236308"
"2013_1107_1129","0.213450274334278"
"2013_1107_1137","0.168929446148572"
"2013_1107_1139","0.127164531887809"
"2013_1107_1143","0.158237843901455"
"2013_1107_1153","0.138700674326907"
"2013_1107_1160","0.152051299515883"
"2013_1107_1161","0.0296261636288469"
"2013_1107_1166","0.138900874548262"
"2013_1107_1172","0.176183290286469"
"2013_1107_1181","0.0159808488962266"
"2013_1107_1195","0.476135196968085"
"2013_1107_1196","0.0563964289880928"
"2013_1107_1207","0.0751814080020479"
"2013_1107_1211","0.0244512070197986"
