"id","pred"
"2013_1103_1107","0.808592915534973"
"2013_1103_1112","0.105390816926956"
"2013_1103_1125","0.311514019966125"
"2013_1103_1129","0.287893235683441"
"2013_1103_1137","0.348412275314331"
"2013_1103_1139","0.265916049480438"
"2013_1103_1143","0.337472289800644"
"2013_1103_1153","0.341026574373245"
"2013_1103_1160","0.303953260183334"
"2013_1103_1161","0.248657703399658"
"2013_1103_1166","0.185842335224152"
"2013_1103_1172","0.34943225979805"
"2013_1103_1181","0.0732797682285309"
"2013_1103_1195","0.669376969337463"
"2013_1103_1196","0.0600634813308716"
"2013_1103_1207","0.234020993113518"
"2013_1103_1211","0.087890088558197"
"2013_1103_1217","0.516177296638489"
"2013_1103_1228","0.276680469512939"
"2013_1103_1231","0.0529058836400509"
"2013_1103_1233","0.381747037172318"
"2013_1103_1235","0.294214576482773"
"2013_1103_1241","0.724893748760223"
"2013_1103_1242","0.137913763523102"
"2013_1103_1243","0.317882835865021"
"2013_1103_1247","0.308110922574997"
"2013_1103_1251","0.885443449020386"
"2013_1103_1254","0.846665620803833"
"2013_1103_1257","0.0480770319700241"
"2013_1103_1266","0.28621631860733"
"2013_1103_1272","0.269502073526382"
"2013_1103_1274","0.112944319844246"
"2013_1103_1276","0.12663297355175"
"2013_1103_1277","0.135218173265457"
"2013_1103_1278","0.176323756575584"
"2013_1103_1279","0.141408532857895"
"2013_1103_1281","0.136482790112495"
"2013_1103_1285","0.777077674865723"
"2013_1103_1292","0.347191274166107"
"2013_1103_1299","0.896660804748535"
"2013_1103_1301","0.286617994308472"
"2013_1103_1307","0.176757484674454"
"2013_1103_1308","0.528461456298828"
"2013_1103_1314","0.329448163509369"
"2013_1103_1322","0.690650045871735"
"2013_1103_1323","0.243788629770279"
"2013_1103_1326","0.11835028976202"
"2013_1103_1328","0.340281575918198"
"2013_1103_1329","0.177334040403366"
"2013_1103_1332","0.272223174571991"
"2013_1103_1334","0.577506184577942"
"2013_1103_1338","0.130865260958672"
"2013_1103_1355","0.58928257226944"
"2013_1103_1361","0.232096657156944"
"2013_1103_1380","0.769826412200928"
"2013_1103_1387","0.10654740780592"
"2013_1103_1388","0.154267609119415"
"2013_1103_1393","0.111924655735493"
"2013_1103_1396","0.246406733989716"
"2013_1103_1417","0.262670665979385"
"2013_1103_1424","0.200480043888092"
"2013_1103_1433","0.180861636996269"
"2013_1103_1434","0.397795647382736"
"2013_1103_1437","0.419582545757294"
"2013_1103_1443","0.816119372844696"
"2013_1103_1455","0.122949801385403"
"2013_1103_1458","0.141072228550911"
"2013_1107_1112","0.035911925137043"
"2013_1107_1125","0.124673508107662"
"2013_1107_1129","0.14607971906662"
"2013_1107_1137","0.137856066226959"
"2013_1107_1139","0.0865766555070877"
"2013_1107_1143","0.123058751225471"
"2013_1107_1153","0.0975800678133965"
"2013_1107_1160","0.0924456790089607"
"2013_1107_1161","0.055435735732317"
"2013_1107_1166","0.0350216254591942"
"2013_1107_1172","0.181458368897438"
"2013_1107_1181","0.0140854753553867"
"2013_1107_1195","0.414096862077713"
"2013_1107_1196","0.0166218895465136"
"2013_1107_1207","0.044648714363575"
"2013_1107_1211","0.03120968490839"
"2013_1107_1217","0.296673834323883"
"2013_1107_1228","0.120831474661827"
"2013_1107_1231","0.0159352142363787"
"2013_1107_1233","0.335381507873535"
"2013_1107_1235","0.0439465492963791"
"2013_1107_1241","0.483445316553116"
"2013_1107_1242","0.0390862785279751"
"2013_1107_1243","0.0758330971002579"
"2013_1107_1247","0.135084331035614"
"2013_1107_1251","0.75392097234726"
"2013_1107_1254","0.568114340305328"
"2013_1107_1257","0.0304050426930189"
"2013_1107_1266","0.0624641999602318"
"2013_1107_1272","0.121731989085674"
"2013_1107_1274","0.0303700417280197"
"2013_1107_1276","0.0161821562796831"
"2013_1107_1277","0.0351558662950993"
"2013_1107_1278","0.0646027252078056"
"2013_1107_1279","0.0685051754117012"
"2013_1107_1281","0.067330040037632"
"2013_1107_1285","0.380309402942657"
"2013_1107_1292","0.123528689146042"
"2013_1107_1299","0.681587994098663"
"2013_1107_1301","0.0732209831476212"
"2013_1107_1307","0.0341239385306835"
"2013_1107_1308","0.217778488993645"
"2013_1107_1314","0.0434248447418213"
"2013_1107_1322","0.524735808372498"
"2013_1107_1323","0.0664025247097015"
"2013_1107_1326","0.0741389617323875"
"2013_1107_1328","0.0953065529465675"
"2013_1107_1329","0.0688056796789169"
"2013_1107_1332","0.148113057017326"
"2013_1107_1334","0.396643102169037"
"2013_1107_1338","0.0655089393258095"
"2013_1107_1355","0.305900812149048"
"2013_1107_1361","0.0980224832892418"
"2013_1107_1380","0.566402554512024"
"2013_1107_1387","0.0717723369598389"
"2013_1107_1388","0.0643276423215866"
"2013_1107_1393","0.06863172352314"
"2013_1107_1396","0.150595724582672"
"2013_1107_1417","0.0734818801283836"
"2013_1107_1424","0.0977940410375595"
"2013_1107_1433","0.0519587658345699"
"2013_1107_1434","0.272848665714264"
"2013_1107_1437","0.0705172494053841"
"2013_1107_1443","0.604549288749695"
"2013_1107_1455","0.0451401844620705"
"2013_1107_1458","0.0535681359469891"
"2013_1112_1125","0.811962366104126"
"2013_1112_1129","0.749656856060028"
"2013_1112_1137","0.725386679172516"
"2013_1112_1139","0.711211860179901"
"2013_1112_1143","0.761717617511749"
"2013_1112_1153","0.678686261177063"
"2013_1112_1160","0.708051025867462"
"2013_1112_1161","0.533207058906555"
"2013_1112_1166","0.551010429859161"
"2013_1112_1172","0.745571851730347"
"2013_1112_1181","0.193804770708084"
"2013_1112_1195","0.939349412918091"
"2013_1112_1196","0.20420153439045"
"2013_1112_1207","0.601121008396149"
"2013_1112_1211","0.291738063097"
"2013_1112_1217","0.874922871589661"
"2013_1112_1228","0.763003945350647"
"2013_1112_1231","0.149310946464539"
"2013_1112_1233","0.795636296272278"
"2013_1112_1235","0.570142984390259"
"2013_1112_1241","0.971498548984528"
"2013_1112_1242","0.227432370185852"
"2013_1112_1243","0.617751657962799"
"2013_1112_1247","0.735143184661865"
"2013_1112_1251","0.989442110061646"
"2013_1112_1254","0.966234266757965"
"2013_1112_1257","0.0976328030228615"
"2013_1112_1266","0.585707902908325"
"2013_1112_1272","0.764539539813995"
"2013_1112_1274","0.509174227714539"
"2013_1112_1276","0.278677076101303"
"2013_1112_1277","0.461907058954239"
"2013_1112_1278","0.51347541809082"
"2013_1112_1279","0.574797570705414"
"2013_1112_1281","0.61475133895874"
"2013_1112_1285","0.96462482213974"
"2013_1112_1292","0.718324363231659"
"2013_1112_1299","0.980461478233337"
"2013_1112_1301","0.634879529476166"
"2013_1112_1307","0.425456494092941"
"2013_1112_1308","0.895349383354187"
"2013_1112_1314","0.563987672328949"
"2013_1112_1322","0.882612228393555"
"2013_1112_1323","0.702306687831879"
"2013_1112_1326","0.368179529905319"
"2013_1112_1328","0.68039858341217"
"2013_1112_1329","0.476113528013229"
"2013_1112_1332","0.524491965770721"
"2013_1112_1334","0.886476755142212"
"2013_1112_1338","0.553220331668854"
"2013_1112_1355","0.859977126121521"
"2013_1112_1361","0.574028670787811"
"2013_1112_1380","0.954948306083679"
"2013_1112_1387","0.425518125295639"
"2013_1112_1388","0.624637126922607"
"2013_1112_1393","0.359853386878967"
"2013_1112_1396","0.720417678356171"
"2013_1112_1417","0.730787813663483"
"2013_1112_1424","0.730847418308258"
"2013_1112_1433","0.518698155879974"
"2013_1112_1434","0.804597795009613"
"2013_1112_1437","0.735660433769226"
"2013_1112_1443","0.965868473052979"
"2013_1112_1455","0.545321464538574"
"2013_1112_1458","0.587627291679382"
"2013_1125_1129","0.358489125967026"
"2013_1125_1137","0.456900984048843"
"2013_1125_1139","0.400195360183716"
"2013_1125_1143","0.370551496744156"
"2013_1125_1153","0.377758115530014"
"2013_1125_1160","0.363409340381622"
"2013_1125_1161","0.282543540000916"
"2013_1125_1166","0.160049542784691"
"2013_1125_1172","0.493591547012329"
"2013_1125_1181","0.117638982832432"
"2013_1125_1195","0.688326299190521"
"2013_1125_1196","0.126234501600266"
"2013_1125_1207","0.224692270159721"
"2013_1125_1211","0.103918440639973"
"2013_1125_1217","0.640624463558197"
"2013_1125_1228","0.25743243098259"
"2013_1125_1231","0.104098998010159"
"2013_1125_1233","0.457774847745895"
"2013_1125_1235","0.244256660342216"
"2013_1125_1241","0.826079368591309"
"2013_1125_1242","0.194398984313011"
"2013_1125_1243","0.295383840799332"
"2013_1125_1247","0.401301860809326"
"2013_1125_1251","0.955361187458038"
"2013_1125_1254","0.870270788669586"
"2013_1125_1257","0.0808712914586067"
"2013_1125_1266","0.321049809455872"
"2013_1125_1272","0.336659342050552"
"2013_1125_1274","0.153946965932846"
"2013_1125_1276","0.192019239068031"
"2013_1125_1277","0.124390162527561"
"2013_1125_1278","0.223880097270012"
"2013_1125_1279","0.277730941772461"
"2013_1125_1281","0.285117119550705"
"2013_1125_1285","0.838420450687408"
"2013_1125_1292","0.437901169061661"
"2013_1125_1299","0.901079416275024"
"2013_1125_1301","0.311110287904739"
"2013_1125_1307","0.30056169629097"
"2013_1125_1308","0.662262618541718"
"2013_1125_1314","0.366199016571045"
"2013_1125_1322","0.847580552101135"
"2013_1125_1323","0.462170660495758"
"2013_1125_1326","0.143773078918457"
"2013_1125_1328","0.392154216766357"
"2013_1125_1329","0.200220242142677"
"2013_1125_1332","0.306138575077057"
"2013_1125_1334","0.768899440765381"
"2013_1125_1338","0.234495356678963"
"2013_1125_1355","0.662376224994659"
"2013_1125_1361","0.237440675497055"
"2013_1125_1380","0.752587795257568"
"2013_1125_1387","0.223249524831772"
"2013_1125_1388","0.151242718100548"
"2013_1125_1393","0.182463347911835"
"2013_1125_1396","0.442160040140152"
"2013_1125_1417","0.374666750431061"
"2013_1125_1424","0.367967635393143"
"2013_1125_1433","0.256930470466614"
"2013_1125_1434","0.490782976150513"
"2013_1125_1437","0.466112196445465"
"2013_1125_1443","0.859574317932129"
"2013_1125_1455","0.222858980298042"
"2013_1125_1458","0.28873610496521"
"2013_1129_1137","0.429048031568527"
"2013_1129_1139","0.273837000131607"
"2013_1129_1143","0.567421078681946"
"2013_1129_1153","0.438589125871658"
"2013_1129_1160","0.379793614149094"
"2013_1129_1161","0.245417222380638"
"2013_1129_1166","0.285019487142563"
"2013_1129_1172","0.388949513435364"
"2013_1129_1181","0.0444945804774761"
"2013_1129_1195","0.789263010025024"
"2013_1129_1196","0.0742708817124367"
"2013_1129_1207","0.19922661781311"
"2013_1129_1211","0.0815025642514229"
"2013_1129_1217","0.631760597229004"
"2013_1129_1228","0.395505964756012"
"2013_1129_1231","0.0674054473638535"
"2013_1129_1233","0.52777886390686"
"2013_1129_1235","0.468176662921906"
"2013_1129_1241","0.736346900463104"
"2013_1129_1242","0.119667179882526"
"2013_1129_1243","0.372054815292358"
"2013_1129_1247","0.434619128704071"
"2013_1129_1251","0.951783418655396"
"2013_1129_1254","0.867555022239685"
"2013_1129_1257","0.0411335900425911"
"2013_1129_1266","0.315741986036301"
"2013_1129_1272","0.542786836624146"
"2013_1129_1274","0.120959959924221"
"2013_1129_1276","0.103857658803463"
"2013_1129_1277","0.193953812122345"
"2013_1129_1278","0.172892346978188"
"2013_1129_1279","0.219309076666832"
"2013_1129_1281","0.233208060264587"
"2013_1129_1285","0.845653772354126"
"2013_1129_1292","0.421379745006561"
"2013_1129_1299","0.940790235996246"
"2013_1129_1301","0.263414531946182"
"2013_1129_1307","0.130712881684303"
"2013_1129_1308","0.617718636989594"
"2013_1129_1314","0.272019684314728"
"2013_1129_1322","0.779681980609894"
"2013_1129_1323","0.29603698849678"
"2013_1129_1326","0.0947218090295792"
"2013_1129_1328","0.343766421079636"
"2013_1129_1329","0.230735167860985"
"2013_1129_1332","0.254621982574463"
"2013_1129_1334","0.745988845825195"
"2013_1129_1338","0.168599680066109"
"2013_1129_1355","0.571886718273163"
"2013_1129_1361","0.179417610168457"
"2013_1129_1380","0.751118302345276"
"2013_1129_1387","0.183999925851822"
"2013_1129_1388","0.185234621167183"
"2013_1129_1393","0.0989151746034622"
"2013_1129_1396","0.279431849718094"
"2013_1129_1417","0.369697451591492"
"2013_1129_1424","0.310178250074387"
"2013_1129_1433","0.233413591980934"
"2013_1129_1434","0.567876398563385"
"2013_1129_1437","0.332739561796188"
"2013_1129_1443","0.764136373996735"
"2013_1129_1455","0.150326371192932"
"2013_1129_1458","0.277316808700562"
"2013_1137_1139","0.36275053024292"
"2013_1137_1143","0.580592751502991"
"2013_1137_1153","0.45341220498085"
"2013_1137_1160","0.332357227802277"
"2013_1137_1161","0.306757628917694"
"2013_1137_1166","0.253405839204788"
"2013_1137_1172","0.456314086914062"
"2013_1137_1181","0.101307801902294"
"2013_1137_1195","0.753976821899414"
"2013_1137_1196","0.0933362245559692"
"2013_1137_1207","0.269932448863983"
"2013_1137_1211","0.198196396231651"
"2013_1137_1217","0.607171714305878"
"2013_1137_1228","0.306113392114639"
"2013_1137_1231","0.11351589858532"
"2013_1137_1233","0.702693939208984"
"2013_1137_1235","0.417447686195374"
"2013_1137_1241","0.869846761226654"
"2013_1137_1242","0.162952899932861"
"2013_1137_1243","0.44583934545517"
"2013_1137_1247","0.553317725658417"
"2013_1137_1251","0.890503525733948"
"2013_1137_1254","0.839351058006287"
"2013_1137_1257","0.0757241472601891"
"2013_1137_1266","0.29389876127243"
"2013_1137_1272","0.4554503262043"
"2013_1137_1274","0.247619658708572"
"2013_1137_1276","0.0773825123906136"
"2013_1137_1277","0.152331352233887"
"2013_1137_1278","0.193031400442123"
"2013_1137_1279","0.368743121623993"
"2013_1137_1281","0.299335032701492"
"2013_1137_1285","0.822733283042908"
"2013_1137_1292","0.421898931264877"
"2013_1137_1299","0.844194650650024"
"2013_1137_1301","0.436880081892014"
"2013_1137_1307","0.303361505270004"
"2013_1137_1308","0.498531728982925"
"2013_1137_1314","0.365665704011917"
"2013_1137_1322","0.847545742988586"
"2013_1137_1323","0.369566887617111"
"2013_1137_1326","0.135226786136627"
"2013_1137_1328","0.46988633275032"
"2013_1137_1329","0.342944830656052"
"2013_1137_1332","0.269032120704651"
"2013_1137_1334","0.769526839256287"
"2013_1137_1338","0.211577415466309"
"2013_1137_1355","0.747714936733246"
"2013_1137_1361","0.454467415809631"
"2013_1137_1380","0.760621547698975"
"2013_1137_1387","0.264955103397369"
"2013_1137_1388","0.352914273738861"
"2013_1137_1393","0.194404482841492"
"2013_1137_1396","0.545848846435547"
"2013_1137_1417","0.483485788106918"
"2013_1137_1424","0.32464537024498"
"2013_1137_1433","0.324498653411865"
"2013_1137_1434","0.448727786540985"
"2013_1137_1437","0.349095076322556"
"2013_1137_1443","0.816013813018799"
"2013_1137_1455","0.26963010430336"
"2013_1137_1458","0.172803267836571"
"2013_1139_1143","0.544162750244141"
"2013_1139_1153","0.60985004901886"
"2013_1139_1160","0.416575759649277"
"2013_1139_1161","0.297937959432602"
"2013_1139_1166","0.26677268743515"
"2013_1139_1172","0.559000551700592"
"2013_1139_1181","0.0939670205116272"
"2013_1139_1195","0.7927485704422"
"2013_1139_1196","0.0881142318248749"
"2013_1139_1207","0.395526081323624"
"2013_1139_1211","0.136716350913048"
"2013_1139_1217","0.697914898395538"
"2013_1139_1228","0.513852655887604"
"2013_1139_1231","0.0593842193484306"
"2013_1139_1233","0.667614579200745"
"2013_1139_1235","0.369750469923019"
"2013_1139_1241","0.802797734737396"
"2013_1139_1242","0.160956650972366"
"2013_1139_1243","0.505669116973877"
"2013_1139_1247","0.51548570394516"
"2013_1139_1251","0.96577000617981"
"2013_1139_1254","0.931640684604645"
"2013_1139_1257","0.0516508519649506"
"2013_1139_1266","0.429668247699738"
"2013_1139_1272","0.593072950839996"
"2013_1139_1274","0.257142633199692"
"2013_1139_1276","0.130851402878761"
"2013_1139_1277","0.203238278627396"
"2013_1139_1278","0.292181849479675"
"2013_1139_1279","0.384795010089874"
"2013_1139_1281","0.394454032182693"
"2013_1139_1285","0.836658716201782"
"2013_1139_1292","0.571078777313232"
"2013_1139_1299","0.957137644290924"
"2013_1139_1301","0.480332523584366"
"2013_1139_1307","0.195464074611664"
"2013_1139_1308","0.710531651973724"
"2013_1139_1314","0.458486676216125"
"2013_1139_1322","0.760791659355164"
