"id","pred"
"2013_1103_1107","0.746187806129456"
"2013_1103_1112","0.121417261660099"
"2013_1103_1125","0.43609943985939"
"2013_1103_1129","0.364863514900208"
"2013_1103_1137","0.130456924438477"
"2013_1103_1139","0.284415543079376"
"2013_1103_1143","0.202907174825668"
"2013_1103_1153","0.309521049261093"
"2013_1103_1160","0.225774765014648"
"2013_1103_1161","0.0864509418606758"
"2013_1103_1166","0.18266960978508"
"2013_1103_1172","0.367471367120743"
"2013_1103_1181","0.027156725525856"
"2013_1103_1195","0.669928789138794"
"2013_1103_1196","0.0405427217483521"
"2013_1103_1207","0.208385616540909"
"2013_1103_1211","0.030813304707408"
"2013_1103_1217","0.498599290847778"
"2013_1103_1228","0.28618112206459"
"2013_1103_1231","0.0226135961711407"
"2013_1103_1233","0.423032701015472"
"2013_1103_1235","0.345937967300415"
"2013_1103_1241","0.707891285419464"
"2013_1103_1242","0.0465349182486534"
"2013_1103_1243","0.273221880197525"
"2013_1103_1247","0.34567204117775"
"2013_1103_1251","0.919565737247467"
"2013_1103_1254","0.805928468704224"
"2013_1103_1257","0.0121278166770935"
"2013_1103_1266","0.0941838026046753"
"2013_1103_1272","0.266812294721603"
"2013_1103_1274","0.0960036218166351"
"2013_1103_1276","0.0750581845641136"
"2013_1103_1277","0.0426413789391518"
"2013_1103_1278","0.0640715360641479"
"2013_1103_1279","0.0799740701913834"
"2013_1103_1281","0.122853972017765"
"2013_1103_1285","0.736480712890625"
"2013_1103_1292","0.236207261681557"
"2013_1103_1299","0.908192276954651"
"2013_1103_1301","0.113035053014755"
"2013_1103_1307","0.068748764693737"
"2013_1103_1308","0.327732920646667"
"2013_1103_1314","0.297604084014893"
"2013_1103_1322","0.595559477806091"
"2013_1103_1323","0.254774540662766"
"2013_1103_1326","0.0350862145423889"
"2013_1103_1328","0.141269907355309"
"2013_1103_1329","0.067466214299202"
"2013_1103_1332","0.188802182674408"
"2013_1103_1334","0.581417202949524"
"2013_1103_1338","0.0467366091907024"
"2013_1103_1355","0.595511496067047"
"2013_1103_1361","0.202341705560684"
"2013_1103_1380","0.758066236972809"
"2013_1103_1387","0.0489167533814907"
"2013_1103_1388","0.183414116501808"
"2013_1103_1393","0.037788849323988"
"2013_1103_1396","0.231512933969498"
"2013_1103_1417","0.117365278303623"
"2013_1103_1424","0.228950425982475"
"2013_1103_1433","0.167825281620026"
"2013_1103_1434","0.465461194515228"
"2013_1103_1437","0.252067178487778"
"2013_1103_1443","0.804893970489502"
"2013_1103_1455","0.127109959721565"
"2013_1103_1458","0.135606274008751"
"2013_1107_1112","0.0203342437744141"
"2013_1107_1125","0.19864821434021"
"2013_1107_1129","0.205639541149139"
"2013_1107_1137","0.0627099722623825"
"2013_1107_1139","0.0833707600831985"
"2013_1107_1143","0.0653408020734787"
"2013_1107_1153","0.0873373299837112"
"2013_1107_1160","0.0617072805762291"
"2013_1107_1161","0.0131572131067514"
"2013_1107_1166","0.031161991879344"
"2013_1107_1172","0.18351699411869"
"2013_1107_1181","0.0056812665425241"
"2013_1107_1195","0.467009365558624"
"2013_1107_1196","0.0177736040204763"
"2013_1107_1207","0.0249211397022009"
"2013_1107_1211","0.00646818242967129"
"2013_1107_1217","0.276060223579407"
"2013_1107_1228","0.125076562166214"
"2013_1107_1231","0.00572797283530235"
"2013_1107_1233","0.322079598903656"
"2013_1107_1235","0.0455534271895885"
"2013_1107_1241","0.467029601335526"
"2013_1107_1242","0.00689769117161632"
"2013_1107_1243","0.0776218175888062"
"2013_1107_1247","0.192952275276184"
"2013_1107_1251","0.792643904685974"
"2013_1107_1254","0.559843719005585"
"2013_1107_1257","0.00644692964851856"
"2013_1107_1266","0.0131720183417201"
"2013_1107_1272","0.100056491792202"
"2013_1107_1274","0.0179820582270622"
"2013_1107_1276","0.0134840039536357"
"2013_1107_1277","0.0069232159294188"
"2013_1107_1278","0.013528635725379"
"2013_1107_1279","0.0259080268442631"
"2013_1107_1281","0.0442671589553356"
"2013_1107_1285","0.423077166080475"
"2013_1107_1292","0.104586973786354"
"2013_1107_1299","0.720754563808441"
"2013_1107_1301","0.0257845465093851"
"2013_1107_1307","0.00772353494539857"
"2013_1107_1308","0.121731907129288"
"2013_1107_1314","0.0521315708756447"
"2013_1107_1322","0.438059598207474"
"2013_1107_1323","0.0630695074796677"
"2013_1107_1326","0.011843902990222"
"2013_1107_1328","0.0291730985045433"
"2013_1107_1329","0.0124587966129184"
"2013_1107_1332","0.0765708088874817"
"2013_1107_1334","0.393855482339859"
"2013_1107_1338","0.0111287431791425"
"2013_1107_1355","0.367290854454041"
"2013_1107_1361","0.0511110946536064"
"2013_1107_1380","0.522546887397766"
"2013_1107_1387","0.0154458861798048"
"2013_1107_1388","0.0626185983419418"
"2013_1107_1393","0.0105738304555416"
"2013_1107_1396","0.114199586212635"
"2013_1107_1417","0.0251516625285149"
"2013_1107_1424","0.0816834419965744"
"2013_1107_1433","0.039427038282156"
"2013_1107_1434","0.300956010818481"
"2013_1107_1437","0.0459546968340874"
"2013_1107_1443","0.64944851398468"
"2013_1107_1455","0.0204551164060831"
"2013_1107_1458","0.0402723290026188"
"2013_1112_1125","0.863012969493866"
"2013_1112_1129","0.781283974647522"
"2013_1112_1137","0.584125339984894"
"2013_1112_1139","0.699534773826599"
"2013_1112_1143","0.614660501480103"
"2013_1112_1153","0.674628734588623"
"2013_1112_1160","0.585462808609009"
"2013_1112_1161","0.257543474435806"
"2013_1112_1166","0.60714465379715"
"2013_1112_1172","0.766714334487915"
"2013_1112_1181","0.179016843438148"
"2013_1112_1195","0.959513485431671"
"2013_1112_1196","0.31091520190239"
"2013_1112_1207","0.573041975498199"
"2013_1112_1211","0.246233955025673"
"2013_1112_1217","0.874565362930298"
